title: CR 2013 all
main_species: HOK
voyage: tan1301
areas: CHAT
author: Johannes Oeffner
created: 2013/02/12 12:07:19
comments: Entire water column
mbs_revision: 1.15
mbs_filename: mbs/JO20130212120719

number_of_strata: 1
number_of_transects: 116
number_of_regions: 118

# Usage summary
processing_completed: 2013-03-18T15:58:12
computer: esp2vm
user: unknown
esp2_version: v1-05-6921-D20121216-T215612

# Stratum Summary
#snapshot stratum no_transects abscf_mean abscf_sd abscf_wmean abscf_var
1,trawl,116,5.34373e-05,3.21193e-05,5.24841e-05,7.87256e-12

# Transect Summary
#snapshot stratum transect dist vbscf abscf mean_d pings av_speed start_lat start_lon finish_lat finish_lon
1,trawl,45,5.73422,4.97781e-08,4.18706e-05,841.144,1610,4.08776,-42.895,179.167,-42.893,179.298
1,trawl,46,4.55169,7.4308e-08,3.81085e-05,512.845,1288,4.01423,-43.199,-179.889,-43.1948,-179.785
1,trawl,57,4.4763,1.32231e-07,6.77326e-05,512.229,1137,3.97697,-43.1472,-179.14,-43.2127,-179.189
1,trawl,58,3.94112,6.01537e-08,2.92315e-05,485.947,992,4.06069,-43.1987,-178.976,-43.1965,-178.886
1,trawl,60,5.40161,3.91194e-08,3.32622e-05,850.274,1443,4.18819,-42.7647,-179.2,-42.7623,-179.077
1,trawl,61,4.91688,5.55781e-08,3.88086e-05,698.271,1398,3.87495,-42.8312,-179.069,-42.8312,-178.957
1,trawl,62,4.5879,4.70419e-08,2.53096e-05,538.022,1361,3.92222,-43.0338,-178.603,-43.0499,-178.501
1,trawl,63,4.5879,4.70357e-08,2.53062e-05,538.021,1353,3.92222,-43.0338,-178.603,-43.0499,-178.501
1,trawl,64,4.82247,6.34099e-08,3.34874e-05,528.109,1379,4.01315,-43.0508,-178.275,-43.032,-178.168
1,trawl,65,4.45361,6.49126e-08,3.33105e-05,513.158,1293,4.00725,-43.0123,-178.042,-43.0158,-177.94
1,trawl,66,4.75558,6.20211e-08,3.86169e-05,622.64,1384,4.00657,-42.8547,-178.082,-42.8597,-177.974
1,trawl,67,5.20836,5.44077e-08,4.65664e-05,855.879,1415,4.1455,-42.7382,-178.197,-42.7345,-178.315
1,trawl,68,5.77787,3.94606e-08,4.38622e-05,1111.54,1655,4.00314,-42.6417,-178.529,-42.6525,-178.399
1,trawl,69,6.2189,3.97989e-08,4.58469e-05,1151.96,1768,4.11394,-42.6612,-178.347,-42.6509,-178.207
1,trawl,70,4.21715,3.94115e-08,4.87822e-05,1237.77,1391,3.43556,-42.6252,-178.198,-42.6405,-178.105
1,trawl,71,5.16214,5.74453e-08,4.46502e-05,777.264,1546,3.88943,-42.8437,-177.557,-42.8472,-177.44
1,trawl,72,3.26065,3.80962e-07,0.000159426,418.482,919,4.14343,-43.1973,-177.435,-43.1648,-177.376
1,trawl,73,2.93757,1.62263e-07,4.92914e-05,303.775,863,3.99518,-43.2538,-177.043,-43.2547,-176.976
1,trawl,74,0.763787,5.06141e-08,4.48489e-05,886.095,292,2.82884,-42.8355,-176.761,-42.8373,-176.744
1,trawl,75,4.66853,5.23704e-08,5.18188e-05,989.468,1382,3.66079,-42.7933,-176.699,-42.8038,-176.594
1,trawl,76,3.37944,6.29049e-08,5.00579e-05,795.77,1204,3.24253,-42.8853,-176.613,-42.8818,-176.69
1,trawl,77,12.6736,4.37482e-08,2.39205e-05,546.778,1578,9.21901,-42.9147,-176.711,-43.122,-176.766
1,trawl,78,4.51685,7.77e-08,4.27103e-05,549.682,1344,3.97183,-43.0875,-176.321,-43.1023,-176.22
1,trawl,79,4.23224,8.74315e-08,3.8761e-05,443.329,1246,3.97498,-43.2878,-176.146,-43.3205,-176.06
1,trawl,80,3.47048,4.4332e-08,1.4379e-05,324.349,1037,3.91285,-43.4208,-176.194,-43.4415,-176.12
1,trawl,81,4.48492,4.09398e-08,1.78689e-05,436.467,1379,3.78563,-43.48,-175.738,-43.5097,-175.643
1,trawl,82,4.44717,3.38681e-08,1.65883e-05,489.792,1450,3.47285,-43.6262,-175.502,-43.6365,-175.4
1,trawl,83,5.46648,3.43944e-08,2.9865e-05,868.31,1445,4.13518,-43.1543,-174.608,-43.1084,-174.716
1,trawl,84,2.3287,3.30184e-08,3.12394e-05,946.119,451,5.48647,-43.0515,-174.951,-43.0378,-175
1,trawl,85,4.80453,7.3006e-08,5.05743e-05,692.741,1384,4.03553,-43.1243,-175.595,-43.1917,-175.536
1,trawl,86,4.672,3.23134e-08,2.03537e-05,629.885,1269,4.14777,-43.2893,-175.621,-43.3063,-175.517
1,trawl,87,4.80167,5.95868e-08,3.4253e-05,574.842,1345,4.1643,-43.678,-175.181,-43.7252,-175.091
