0.001	0.054054
0.00125	0.081081
0.0015	0.21622
0.00175	0.39189
0.002	0.66216
0.00225	0.74324
0.0025	0.66216
0.00275	0.75676
0.003	1
0.00325	0.90541
0.0035	0.60811
0.00375	0.41892
0.004	0.48649
0.00425	0.41892
0.0045	0.33784
0.00475	0.22973
0.005	0.25676
0.00525	0.17568
0.0055	0.13514
0.00575	0.094595
0.006	0
0.00625	0
0.0065	0
0.00675	0.013514
0.007	0
0.00725	0
0.0075	0.013514
0.00775	0
0.008	0
0.00825	0
0.0085	0
0.00875	0
0.009	0
