0.000851513868744952	0.00643081634515971
0.00112940684182168	0.0353697381941888
0.00131305237612071	0.0578777985533654
0.00138824343744106	0.0803858589125420
0.00157544168029638	0.0996784433820995
0.00160260983948620	0.135048181576288
0.00177121971616872	0.186495163784494
0.00198493213588715	0.276527269787122
0.00217507619041484	0.395498387928165
0.00239796440932017	0.533762045394072
0.00265561370940306	0.675241133604906
0.00292822464660160	1
0.00327705075334620	0.559485536498175
0.00361737676171029	0.189710639674113
0.00400866018902695	0.0385852140838079
0.00445629510018133	0.0289388315596435
