0.001	0.23933
0.0014824	0.20948
0.002005	0.19514
0.0025276	0.19063
0.0029698	0.18799
0.0035327	0.1876
0.0035729	0.1876
0.0041357	0.19062
0.0044975	0.1928
0.0050201	0.19821
0.0055427	0.20249
0.0060251	0.20719
0.0065075	0.21085
0.0070302	0.21553
0.0075126	0.2193
0.0080352	0.22448
0.0085176	0.22844
0.0085578	0.22887
0.009	0.23412
